date,continent,location,total_cases,new_cases,total_deaths,new_deaths,total_tests,new_tests,positive_rate,tests_per_case,total_vaccinations,people_vaccinated,people_fully_vaccinated,hosp_patients,icu_patients,reproduction_rate,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,mortality_rate,case_fatality_rate,vaccination_rate
2020-08-06,Asia,India,5163515,4086,451069,190,46655993,20872,0.180295461,315.0932196,22342974,77169800,52336298,99652,11704,1.789606075,64.67267843,1020960000,834.4064479,33.10442776,20.4854156,9.195601058,60237.41824,43.61867309,412.0449794,1.355896493,0.08735696516810738,0.0465002447381302,0.07558552734681084
2020-04-13,Asia,Russia,7601748,734,374311,991,33655351,78950,0.062898258,131.1586072,69354294,20599432,9634336,8572,17593,0.961252857,52.88135838,906741395,734.6250904,31.3804147,9.426809039,13.26075742,4282.538217,22.71929088,612.801004,3.255352378,0.049240122140328774,1.3501362397820162,0.022718089318068468
2020-04-30,Asia,India,4463158,6232,67359,529,43209362,70333,0.378355424,139.6501946,29238685,59350179,40320692,9896,4978,1.389190858,36.51578543,1326167478,337.3739777,20.86485005,19.95956138,10.25365527,25011.77589,38.81654959,216.1527206,14.0505337,0.015092228417636123,0.0848844672657253,0.044753155227050444
2020-10-10,Europe,Germany,8803208,798,203460,912,78838220,68843,0.858925389,305.0974158,19168849,2908003,26139538,33077,3224,1.308988487,19.46964425,691105097,591.4406764,43.70850008,15.74307249,4.643736696,28242.32724,41.28899195,625.5747956,16.09824814,0.023112029160278845,1.1428571428571428,0.004207757998925596
2022-06-21,South America,Germany,6181422,7601,340752,737,87431530,98104,0.220824916,203.4674873,64574519,19658370,38300758,85334,4856,0.604925926,65.66577876,675096944,670.1475183,33.7035561,14.01619151,16.70249991,43699.56418,15.06444118,489.0850068,1.925804556,0.055125179934325794,0.09696092619392185,0.029119328971514348
2021-06-20,South America,Germany,2269070,8979,469885,678,55071845,2596,0.153957326,220.6620855,45420742,29730681,18472855,71325,17922,1.756165059,6.26371917,573897781,33.26437817,35.93196915,23.71456988,6.248328127,55438.57455,32.01624046,642.1802251,17.86346717,0.20708263738007202,0.07550952221850986,0.05180483700110351
2022-06-18,Europe,Canada,4413359,2795,277255,582,78198502,17167,0.909804329,30.32499527,37499557,32009325,59038213,75226,148,1.737693805,95.62875853,474229759,401.9959957,27.6705535,19.04185174,10.78665103,51208.8945,30.3706988,490.3463299,12.91918187,0.06282176455620311,0.20822898032200357,0.06749750388397704
2022-10-10,Europe,Japan,7640167,4588,163384,873,40137263,87844,0.938337203,69.36959355,39071684,45921864,43151029,46221,15263,2.43282901,64.75552055,950056784,992.7117941,43.52355476,18.63386147,14.94484806,52930.92513,23.8007051,521.7662245,10.84449562,0.02138487286992549,0.19027898866608545,0.04833591504568426
2020-08-18,Europe,UK,2831569,7297,260393,565,81345037,89751,0.012548199,196.6752133,75545891,28521245,45583350,41620,17809,1.096010433,95.93627733,324247009,640.8838628,43.8124564,5.235119295,18.84763271,14274.70412,23.47843384,274.1229462,5.818245872,0.09196067621873244,0.07742908044401808,0.08796147445727094
2022-12-04,Asia,UK,7322153,3084,286305,244,7418155,77331,0.727435737,349.84321,88439441,3009810,67027203,85367,18101,1.337902057,27.22745103,1179731320,340.9016286,36.58762451,22.30142983,4.066343538,63909.87189,15.26016352,604.1328158,8.06230598,0.03910120424962439,0.07911802853437094,0.002551267351281307
2021-12-10,North America,Italy,9837371,731,381064,994,85735603,80520,0.309207737,24.0126938,71876685,30161765,703791,91609,9546,1.307275245,94.6515814,994426261,257.523799,47.13883777,20.86600955,9.684970465,29576.25888,15.50952558,690.8100578,18.99249218,0.03873636564077943,1.359781121751026,0.03033082108035761
2021-10-18,Europe,India,2519507,1129,366967,861,34953363,58326,0.37470437,167.2788964,32213103,26205250,11356839,10264,13538,2.339487802,61.21251422,1266996282,217.3867861,23.47652692,10.97883756,13.44901132,1766.523136,27.40758041,709.9035655,18.31938224,0.14565031968555753,0.7626217891939769,0.020682973085472716
2020-12-22,Europe,Brazil,1256715,1605,387158,75,75930310,77670,0.469102975,347.535976,71857526,16374337,41122871,16049,14115,1.317298631,81.02639662,713652931,407.6249949,43.59879994,10.84226825,16.24825819,47098.63656,1.613530899,120.6171368,12.88382652,0.3080714402231214,0.04672897196261682,0.02294439816432282
2021-08-17,Europe,Japan,8468865,2933,130466,546,82997468,10782,0.42679097,396.0253952,58920051,71557625,15256358,77164,19019,1.385528288,17.89233027,408054022,201.3330337,36.75752427,6.069569201,18.65582999,42676.19313,46.6832191,537.2184607,11.99931314,0.015405370141099191,0.18615751789976134,0.1753631165042162
2022-08-07,Europe,Germany,1526534,9407,329457,266,66013495,42002,0.514973785,95.11035205,26862733,66168790,60183632,67678,16188,1.004689068,50.01103715,584549278,143.8343202,26.93039501,6.017128475,3.008454356,9691.076821,32.49896615,792.6768339,5.000348619,0.21582028307263382,0.028276815137663443,0.1131962564839572
2021-05-12,Asia,France,824143,8516,181446,316,13439654,87187,0.582361716,365.7435659,94116831,44070761,32892582,80379,2363,0.502336293,56.89603661,1238210194,370.4226516,23.96911348,18.37189027,13.67197751,67230.86477,22.17217699,510.8409596,19.11229222,0.220163248368305,0.0371066228276186,0.035592309943460215
2021-02-23,Europe,Germany,7346562,5074,417230,811,1988881,24022,0.465595505,477.705847,72037572,56456671,56359704,29236,3107,0.720901343,39.28544248,360954371,610.9296957,29.03021121,8.724752258,3.117927728,39747.94573,3.090300107,219.8883053,15.35244255,0.0567925514002332,0.15983445013795822,0.156409439906741
2021-11-21,Europe,India,3802986,7099,80308,120,23238439,84458,0.70156354,453.406075,69567253,13742190,51377534,21123,5628,1.907778303,25.32327352,1344157041,154.9351903,45.68947754,23.470957,16.38333989,33379.21506,31.50062551,714.3256636,8.262934261,0.021117090622999928,0.016903789266093816,0.010223649157673088
2022-02-06,Europe,Italy,371616,1490,308533,835,48133277,14618,0.718601663,394.6880387,50841115,38017506,26032276,26007,17885,1.864991187,90.47747415,947063485,53.89984112,43.62858049,21.84808856,5.544332149,28470.43332,0.887133137,285.0144904,16.50079882,0.8302468139154396,0.5604026845637584,0.04014251061532586
2022-08-17,Asia,Italy,1960155,893,241235,24,60429621,17245,0.440359197,356.163343,56865867,71831420,3389784,80361,1451,1.145061146,8.505888161,25030421,44.28648988,39.35397277,11.9777032,18.20855087,15479.74511,33.99335975,131.5094217,5.025618583,0.12306934910759608,0.026875699888017916,2.8697647554549723
2021-03-11,Asia,India,9163766,1390,411377,431,74847590,83796,0.142463148,117.569154,85719139,49536767,36189973,10142,16195,1.446012455,15.39870911,1130734978,274.7104099,22.70981023,12.60137104,5.637112008,66744.08384,3.626222376,401.3625775,5.051344423,0.044891696274217394,0.3100719424460432,0.043809352291921407
2021-09-01,North America,Italy,2710527,3389,107800,159,20562612,10027,0.640638921,316.9516135,14534110,12499217,2008854,28498,8641,1.094756787,32.05105331,1115644182,198.2309676,48.64491919,11.54553122,15.99359269,49448.9461,32.80510949,170.1908854,16.02826346,0.03977086374716061,0.04691649454116258,0.011203587310062268
2020-09-09,Asia,France,1768967,4239,400706,595,6142092,13986,0.772956712,321.6369969,89299916,5617818,34616269,33226,18219,1.961832777,91.97700015,1173531139,543.8628067,29.16320397,6.847898264,7.918166773,40164.65868,20.29438832,180.6696008,11.62685164,0.22651977114327176,0.14036329322953528,0.004787106036902528
2020-09-04,Europe,India,9304991,4479,381691,113,96409817,3526,0.638109521,203.410666,51476332,75777674,1192857,40348,15180,2.1849987,56.42103703,1259139223,461.1629852,38.2099995,5.628603153,12.47331599,44552.81392,33.13142474,424.3024032,11.56087048,0.04102002892856103,0.025228845724492074,0.060182124911853374
2021-09-12,South America,Italy,8370043,2263,238269,734,54683499,91797,0.588054766,246.5077309,85024892,11777042,26767335,27524,12377,2.298210585,37.31736918,95212991,331.5189482,44.09305612,14.04266317,13.343382,58989.01163,6.924866279,528.8783885,11.89974572,0.028466878843991603,0.3243482103402563,0.12369154541106686
2021-10-27,Europe,Canada,279215,3432,24502,899,99244234,44361,0.229411991,347.0142441,51432438,23216006,65151005,49489,10780,0.847742643,40.26782152,746015757,835.2074058,23.98567503,23.86080229,6.514931027,44864.69939,5.86914546,733.7744432,3.390329523,0.08775316512365024,0.26194638694638694,0.031119994158514803
2021-10-20,Europe,Russia,2843236,2371,35757,501,79319571,67158,0.645137041,476.0507679,42944534,70621918,32853413,15298,19332,1.890033484,83.77775925,640961712,509.8975231,39.56590227,23.34498642,8.07784702,8906.760299,12.37120205,593.6770538,7.641622414,0.012576163216841655,0.21130324757486293,0.11018118036978783
2020-01-03,Asia,USA,7379933,4312,303255,165,54582698,38286,0.334856215,147.6531042,13160609,41663032,59270101,12135,16333,2.426009354,2.677957459,1172519592,100.6146922,20.9688799,21.19677482,4.827632301,49113.36596,20.57556591,689.8222061,11.88851373,0.041091836470602106,0.03826530612244898,0.03553290903134009
2020-01-26,North America,Canada,8661957,1515,98273,702,12444843,29533,0.919558863,123.181576,86649460,67602305,47586662,72916,17673,1.801223408,1.133905823,239767474,302.8067105,23.05367935,17.57189855,3.089913091,39975.98694,12.65154759,388.2490902,5.704180105,0.011345357636848116,0.4633663366336634,0.28194943989775695
2021-12-25,South America,UK,6153973,6326,476461,174,70953805,18316,0.653720093,300.9034461,34567025,33255717,20479820,92125,16887,1.201948287,4.608469613,357061246,973.6058735,41.69430903,22.12444813,7.070956655,67677.74343,4.100769219,323.0141866,10.57609423,0.07742331661188634,0.027505532722099272,0.0931372905140201
2020-07-22,South America,Germany,6035218,7088,58645,0,83710131,8699,0.278179677,65.39955572,71673595,76891939,7871209,98002,3097,1.771892732,46.92050006,1166949890,977.2075476,24.65246467,15.30137035,11.77204005,51626.62581,16.25140492,514.9881868,11.58366953,0.009717130350552374,0.0,0.06589138030597012
2021-08-12,North America,Brazil,1960584,5586,372362,898,73684773,79491,0.472926909,291.2664152,18853327,21789015,9286030,36788,13588,1.876852105,58.12493946,120468782,262.1249192,33.3052017,8.60320266,15.13115341,24736.2012,35.28804501,586.8496972,18.91346369,0.18992402263815272,0.16075904045828857,0.180868558959947
2022-05-29,Europe,Italy,6223754,2917,321199,740,98454760,97079,0.846581276,44.42574254,87201269,18699004,67072094,24920,18531,1.2940946,62.44688105,993935380,175.5637675,27.44997652,18.68340696,16.49051363,10342.45175,29.15430521,497.7753114,5.669740372,0.05160856293484607,0.25368529310935894,0.018813098292164626
2021-11-04,Europe,Canada,5585709,5731,119815,85,31748600,58465,0.335463951,245.2919398,81823662,17731256,57919403,62015,9657,0.707981901,73.11371244,112333401,500.7312648,32.63688526,23.4129207,4.186021333,34277.36088,48.16622775,285.1648917,9.34778854,0.021450276052690894,0.014831617518757634,0.15784491382042284
2020-01-12,Asia,India,9804815,7686,402214,573,42537207,16673,0.52544057,310.2071874,70461748,37741280,45904346,63010,4520,1.713319735,18.97237866,434004159,486.650269,22.31660721,5.392101948,7.631019071,47875.44538,21.79608305,358.8067225,19.648713,0.04102208965696956,0.07455113192818111,0.0869606413149603
2022-08-03,Europe,Russia,578688,1167,159978,319,64556016,23395,0.679669973,35.05481964,55377491,27232915,29853426,5643,18281,2.104281601,26.22846762,937761437,416.0363104,42.64701632,10.02888104,16.09380764,13232.01074,16.64011776,413.8132942,4.549007648,0.27644948573324485,0.27335047129391604,0.029040344298141577
2020-02-29,Europe,Germany,4226156,8302,363170,400,55922400,23707,0.754529339,103.476576,6403624,78233367,21438324,50094,13341,2.495152968,24.3507016,736862733,534.0636552,22.37123532,10.30876383,11.17477087,45811.65493,34.68397638,109.9063329,15.82037023,0.0859338841254322,0.0481811611659841,0.1061708829831675
2020-07-13,North America,Germany,5755892,5109,332336,381,7561116,84749,0.173892175,167.6871424,69814474,73687266,26736115,16729,3716,0.946116614,14.91720981,1094953425,239.8734247,45.13743492,6.980790772,6.097178785,57967.2113,20.59793947,715.8871498,4.365944157,0.05773840092899589,0.0745742806811509,0.0672971692837072
2022-10-23,Europe,Brazil,7983372,4327,181549,717,81668272,75937,0.565152305,184.2993476,93728159,22793501,11095818,53046,14831,1.900777948,24.43955764,1263345227,123.7800481,39.87826593,9.509884428,9.667638134,11836.46231,30.91546344,457.9871189,17.15088488,0.022740891943905408,0.16570372082274093,0.01804217921820668
2021-05-25,Europe,Japan,8127747,5810,167973,616,8298530,86732,0.9121999,338.0523216,98482815,19113243,64965630,61039,8842,0.5560864,61.36526447,1358087017,574.7568439,32.49756727,12.67964156,7.590581245,49699.21355,47.31436403,625.7209631,10.27150481,0.020666612777193977,0.10602409638554217,0.014073651217298987
2022-12-02,Europe,Italy,4227995,3655,222343,317,94046046,56416,0.968359782,264.5106703,75915405,63495860,46039660,41284,1210,2.439650559,36.64115937,361840611,933.2720168,45.9945963,23.7967085,3.861109589,5709.776718,24.95946143,220.3379086,19.47106821,0.05258828357176392,0.08673050615595075,0.17548019229936576
2022-02-20,Europe,Canada,7337694,3793,52021,802,30156144,91512,0.656145043,191.0542352,41575403,42581938,56687451,72146,2187,0.525128923,76.79124369,961085775,146.3717839,25.58393836,22.20531538,15.98166148,1548.555719,24.90875029,489.650584,4.231424381,0.007089557018867236,0.21144213023991562,0.04430607455406361
2022-05-14,Asia,Japan,8921334,9947,29092,249,9038451,8758,0.983660804,225.3381272,69401190,20697196,57115587,84058,8058,1.217589923,53.64187993,343988736,707.766577,27.93692682,23.92012449,7.958792236,3251.793357,38.75832617,748.2918201,14.07060057,0.0032609472977920117,0.025032673167789284,0.06016823760182659
2022-10-03,North America,UK,3952255,6738,394458,524,3502174,67009,0.570735249,6.488335325,55085022,76959878,46046255,86309,16752,0.652805546,21.20391671,1300556605,443.5177205,24.11370985,7.411435534,19.06723257,44573.81586,37.80383276,249.9937499,14.21030576,0.09980580706457452,0.07776788364499852,0.05917457010646607
2020-10-01,Europe,Canada,3817242,1577,368987,674,42852880,13281,0.44260503,385.2626397,78237208,5706665,7194718,11804,10536,1.741935923,46.73820006,557732258,301.0368238,31.4470608,5.560969232,18.09812569,68161.98164,25.81157232,342.0993406,14.65863331,0.09666324534834313,0.4273937856689918,0.010231907726592354
2021-02-18,Europe,Brazil,4990488,9488,132903,554,58215798,32548,0.551587459,20.50234435,77030344,45420834,19298336,57867,11463,1.178999591,59.33688026,562012476,854.5781262,49.60199554,7.197663288,15.17671716,54224.6854,3.236017445,371.8262198,2.918406511,0.026631263315331086,0.058389544688026984,0.08081819521743144
2020-05-19,Asia,Germany,239968,2220,312865,897,41112361,18371,0.115712394,414.6587465,54816630,4767334,24570997,7816,2843,1.965887863,86.61949714,1199841589,461.9267776,24.83082133,23.2859127,8.552784583,18554.23894,49.03934969,368.3125281,6.482658776,1.3037780037338311,0.40405405405405403,0.003973302845730913
2020-07-07,Europe,Brazil,8677571,9164,290655,951,50060594,93899,0.40171592,270.4982607,76846828,72578760,48438522,27473,14335,1.472756133,83.37176001,847628410,587.4788939,44.92929458,8.149772771,7.758700396,5946.519369,18.86602105,520.4358159,7.422319718,0.03349497226816122,0.1037756438236578,0.08562568118734953
2022-05-01,Europe,India,2592536,1030,72782,622,34345455,77593,0.458405053,263.9095956,59763375,61856796,20202798,11932,19834,1.338806833,42.64798355,1105560078,448.6257241,39.55640215,16.45273413,11.07961516,43549.1349,15.83532082,375.6391726,7.161464553,0.02807366995096693,0.6038834951456311,0.05595064187909289
2021-10-20,Asia,UK,5504381,6691,359147,716,38892190,19644,0.848627799,352.2893139,69042980,37476364,26017913,49410,19902,1.197032698,64.76758191,583978703,90.43708585,20.47442392,9.551647397,9.028242506,1222.793076,49.07734166,571.8381475,13.82539366,0.06524748196027855,0.10700941563293977,0.0641741964346943
2021-11-19,North America,Italy,519165,3992,411518,895,57798087,93659,0.758648593,429.7797663,76640144,12788644,30314713,83030,6644,0.672258334,29.78047797,401322768,598.95564,48.34670579,5.412708498,18.31969151,55688.40807,43.60676084,439.1922298,2.041763742,0.7926535879729951,0.22419839679358716,0.03186623092363402
2021-10-28,Asia,UK,4414084,913,317712,255,46779501,23874,0.601426585,471.3230732,18907803,28449212,54445108,23709,12546,0.909649705,63.30033094,624815905,424.6525653,49.13273796,6.692426843,5.099417368,17775.31628,16.51083209,210.3381487,14.87149374,0.07197688127366855,0.2792990142387733,0.04553215078607834
2021-06-23,Asia,Germany,3440866,6358,396448,306,23327388,88659,0.347277235,271.6849436,2130304,23838158,58420349,95725,9828,1.77820501,91.2792445,438659081,95.88904001,47.74702106,19.19594046,15.31594879,21645.97824,15.41545279,763.9977648,11.00510312,0.11521750629056755,0.0481283422459893,0.05434324520458292
2020-11-26,South America,India,3878363,2181,364206,949,74209147,14281,0.187034586,75.32911599,4515400,19527700,11748510,96441,17528,1.493503337,62.45427697,279597915,599.8536171,35.05218973,8.64732904,13.3852455,24734.55011,36.04770713,267.6614404,4.286946214,0.09390714587572127,0.4351215038972948,0.06984208018861657
2022-02-25,Europe,USA,1027557,3197,366445,143,73324430,68787,0.347765021,439.3154631,11291830,17285586,9549470,6487,19510,0.640178903,30.37718374,645329050,19.77222272,26.61125547,9.582784109,16.70712025,53685.15298,16.71579512,493.7289495,5.296255108,0.35661768641544944,0.044729433844228964,0.02678569328313982
2020-10-23,North America,USA,7435697,6040,313651,657,34737711,22289,0.679804071,20.33600919,29592944,25198224,12079279,17204,7660,1.587903435,64.39834234,716570661,216.4351844,31.73794032,12.54513002,12.22228455,19336.18914,12.57159816,142.4858263,2.854025995,0.04218178874152618,0.10877483443708609,0.035165023313730115
2021-09-15,Europe,USA,5898885,1462,124277,390,68831705,5054,0.263037799,403.6685854,31312572,42458633,46309866,5988,17,0.608285323,90.27546708,610648593,783.2588415,38.42574639,18.1448312,13.70219152,20628.49168,48.98354235,743.0351761,9.722118195,0.021067879777279943,0.2667578659370725,0.06953038701261693
2020-11-21,Europe,Germany,7601723,7037,129999,812,43535960,66846,0.426886696,340.2108132,83864511,76489321,56741220,27364,13620,1.523453895,13.70469308,677891758,47.54815061,31.36509143,14.38744786,19.36659074,38328.44373,28.28551189,749.5972607,12.30350666,0.017101254544528918,0.11539008100042632,0.11283412152062187
2022-04-13,Europe,Canada,7946155,9499,207580,675,91737353,94682,0.386770235,452.3638037,22702239,69090059,40388732,38403,5999,2.429922894,48.24469179,1066898333,650.2152771,41.24514953,23.89220432,4.563346396,32947.03648,38.12488106,355.1807468,12.03846894,0.026123326313166557,0.07106011159069375,0.06475786573377278
2020-12-12,North America,Russia,5688238,4994,244744,168,83222304,49769,0.765590064,448.7315751,68090420,69914305,44723514,21048,18040,1.114689107,32.10509499,613726092,950.2098767,43.86726643,13.68364381,4.7827162,66934.30853,35.65274798,184.6861128,19.28498958,0.04302632906710303,0.03364036844213056,0.11391776545162756
2020-04-18,North America,India,9594731,9381,100128,989,64970722,29312,0.883787062,26.57704272,62691335,32066175,40254742,7093,12397,1.947006277,24.14674539,468201103,179.4805336,26.28178696,8.982618404,9.69133064,19174.36416,37.77629973,638.9888815,6.623354608,0.010435727692626297,0.10542586078243257,0.06848803814116602
2020-06-05,North America,India,6703560,5308,272827,297,54057082,96517,0.699370957,304.7232036,38058875,69768404,4820803,83483,12618,1.991104081,39.62089763,115015617,422.9407416,32.14825725,15.72285679,11.03645749,7340.495786,45.16949881,283.5768734,15.47951707,0.04069882271509467,0.05595327807083647,0.6065993977148338
2021-02-25,North America,India,1785559,6221,23664,232,9213230,4257,0.341602261,62.33572758,81520737,69428704,13849179,96271,17980,1.309719067,39.3968046,220723740,579.7427204,48.73233128,14.0177923,6.397824715,38327.72175,25.03841664,590.4309462,14.73847332,0.013252992480226081,0.037293039704227614,0.3145502336993746
2021-08-15,Europe,Brazil,8697057,7090,102364,902,61865145,15846,0.433177049,39.23430587,76097353,58175359,66638952,29196,1287,1.686584302,21.04329969,358213933,455.9116803,27.49420404,20.74276677,4.405352549,13731.85093,37.66890896,740.603738,2.165212632,0.011769958504353828,0.12722143864598026,0.16240395372895783
2021-07-26,Europe,France,533634,7769,251084,270,26943759,22483,0.143350154,224.1385729,92930148,29917363,16659497,22727,16651,1.444092181,40.36251285,643336071,624.1739093,30.39342466,23.70242461,3.376996362,29540.24232,39.84069172,513.166802,18.67009646,0.4705172459026224,0.03475350752992663,0.04650347516422719
2021-04-01,Europe,Russia,3932747,687,164244,59,29075829,26558,0.168097448,48.79876992,17657839,70494745,43863436,42167,434,1.066726039,63.37318203,1037477733,410.0565499,21.06981512,21.72590456,15.99806826,13916.65811,47.31922927,702.8662577,18.69477446,0.041763174696973895,0.0858806404657933,0.06794820048441463
2021-05-12,North America,Japan,8578845,4661,476857,295,15593059,43188,0.164292568,363.9511916,9629976,42285582,64239051,24884,18419,2.00948419,2.57319652,150689837,157.0190877,29.97098123,12.7807945,11.24597569,61786.92232,35.65483515,257.2539166,8.530368461,0.05558522155371731,0.06329113924050633,0.2806133634612665
2021-11-23,Europe,Italy,8102873,9399,64340,466,17263075,13012,0.130586358,484.4703553,78189426,11593749,7737511,34607,2497,1.905653231,98.92252126,913240823,98.15391623,31.12794194,9.322322446,17.33785831,23594.02463,44.63078997,737.301526,8.935878865,0.007940393487593844,0.049579742525800614,0.012695171643679358
2020-05-02,North America,Brazil,9244655,1894,87236,234,92990306,33236,0.179581229,284.7914789,46114080,6707776,35003993,73211,6440,2.301097729,29.59443249,1026917139,746.9987246,22.99506679,23.28977874,9.134232996,54465.85787,4.75190501,258.6511864,16.57234166,0.009436371611487936,0.1235480464625132,0.006531954473495256
2020-04-28,Asia,Italy,4623636,7389,11017,676,55017291,45076,0.202688203,117.5844348,63187692,7900180,53109494,44312,6037,1.736252359,62.36453645,269829946,246.23771,20.0432675,12.71879303,14.95858421,66453.63412,6.304829695,258.0600789,10.40558245,0.00238275677410592,0.09148734605494654,0.02927836630853419
2022-02-16,South America,India,7556855,4922,298757,705,92317880,48402,0.111845944,421.6031958,62626182,5629414,15156397,40769,7806,1.277440282,28.35489452,987693346,848.9758096,37.26216453,20.40413247,11.30484888,65897.99003,7.917309476,715.9082181,16.18481327,0.03953456828270491,0.14323445753758635,0.005699556469422646
2022-09-10,Europe,Russia,5334233,6322,261879,233,76389779,94467,0.640260722,426.5516875,8245856,4697615,1998829,9575,19592,1.928015116,39.35358776,273142502,745.5969714,29.04579804,24.79054682,13.40518998,37211.27567,7.240653602,488.4324389,1.686378213,0.04909403095065401,0.03685542549826004,0.01719840363767335
2021-11-14,Europe,Germany,1406368,3183,479346,367,42952048,32076,0.990401535,366.3929862,69845441,12053708,11861590,35074,1613,1.738072459,54.92374758,280801374,58.9586525,20.53471512,16.54885363,9.293346299,68844.60234,4.37594062,659.6091298,5.755141635,0.3408396664315457,0.11530003141690229,0.0429261004969299
2020-10-10,Europe,France,6841300,3797,470136,694,34965281,80337,0.879186745,307.5660924,91172207,69033257,48891760,91292,8910,1.733228386,61.18525026,1232638166,209.1990059,45.79832912,14.59760937,4.379886098,46259.66807,6.128689289,661.7421226,2.730234719,0.068720272462836,0.18277587569133527,0.05600447795967402
2022-02-18,North America,Japan,9234082,5178,30348,844,1663060,75164,0.045602724,433.8962274,71404639,53349023,2167957,10664,12170,2.199675514,77.04579495,947175248,299.07273,37.53229031,18.99741565,19.1053509,9865.736632,49.79551424,552.872924,9.629762992,0.003286520522559795,0.1629972962533797,0.05632434241989398
2021-07-21,South America,UK,5785267,9836,409664,231,90176352,74264,0.423058809,81.645841,99390724,21749681,10487410,80650,15756,2.320937077,79.16838149,1017280693,598.5374263,25.13505051,8.878619616,17.2135275,62298.00907,13.60925148,232.3516057,17.22902945,0.07081159780525255,0.02348515656771045,0.021380216050163454
2021-08-14,Europe,France,1224744,3968,271635,872,47713603,17335,0.859310579,465.8000632,63321599,72597655,33829043,87060,18615,0.860483329,51.87031791,82177991,811.7287303,45.95739869,14.76479478,8.302160144,33339.55768,23.90240536,584.4658245,11.82596713,0.221789206560718,0.21975806451612903,0.8834196859351308
2022-09-13,South America,France,5970226,2716,209720,490,7705625,43773,0.134674818,473.6015746,48770413,49897484,51558196,76695,14747,1.128100448,7.572575426,773966837,69.72992261,27.60757911,11.24661514,19.2979499,11535.90586,41.08076848,144.5442667,10.88633723,0.03512764843407938,0.18041237113402062,0.06446979588093127
2022-05-17,Europe,Germany,4862894,190,121070,618,79028091,52158,0.847645147,435.996187,92519819,62481098,3889268,13299,11864,1.800611402,55.77835589,1031118486,257.1128624,26.82337195,8.284557414,8.108308434,55608.10112,5.915233704,240.4676323,7.956030984,0.024896697316453945,3.2526315789473683,0.06059545905571127
2022-04-14,Europe,UK,2131018,1335,227629,502,11239504,28570,0.592700638,125.3310174,34374333,58256462,24939198,28032,5695,1.614442467,47.75802841,1110996,382.4476648,46.83902171,17.20273098,10.53083034,44083.80752,15.86825032,550.0382827,2.208587658,0.10681702360092687,0.3760299625468165,52.436248195313034
2022-07-15,North America,France,8210710,8181,320903,889,94968156,87995,0.931298553,429.0891932,11504916,61520777,51341968,41397,13637,1.804652339,21.53866073,356719729,191.543383,25.38373638,16.51412171,15.83730623,61866.34704,7.964301011,735.4668578,15.56178374,0.039083465376319466,0.10866642219777534,0.1724625020669939
2020-01-11,Asia,Germany,3489429,378,437769,734,7741359,40658,0.876039114,248.8191059,85454420,49106473,28773183,65991,13878,1.366029199,1.016287199,1312526214,549.8391765,46.3695738,20.22407199,8.253072222,58085.24997,3.127805801,640.1849667,11.84455525,0.12545576941098385,1.9417989417989419,0.03741370837108477
2022-09-21,Europe,Brazil,6888260,3829,394184,591,9156359,59184,0.677034322,297.4651187,27335348,48135336,38539525,55919,4512,1.324878027,31.59659742,865704623,483.2224546,44.08919904,22.45940248,8.516635637,23087.6194,48.03766903,332.7204309,18.68834464,0.05722548219724575,0.15434839383651083,0.0556024938774065
2020-02-25,North America,Italy,6478443,6380,262512,745,4860648,72613,0.65782266,420.3003113,82752504,9691384,10317453,58447,7960,0.735307811,25.94883221,22664535,323.3306856,29.29332622,9.40751972,9.971396699,18685.70498,42.9178918,676.5912465,9.207339262,0.04052084737027091,0.11677115987460815,0.42760127220787897
2021-06-16,North America,Italy,294746,615,467176,380,85950712,58194,0.213164202,14.79142227,94330900,53079311,10758769,65498,13169,1.74729648,48.29102184,903846765,521.7180181,21.03191243,20.59405304,10.96261911,51634.16983,43.96489974,776.6181046,8.628493094,1.5850121799786936,0.6178861788617886,0.058726006503989646
2022-09-02,North America,India,5710754,2330,35010,695,70086624,67507,0.116752967,181.4712961,62433678,16595243,17632016,44572,4886,0.851571305,76.16015693,182445634,362.2633487,22.47719311,12.34770322,5.101476111,40558.58765,43.43400666,332.3652388,19.51259282,0.006130538979616352,0.2982832618025751,0.09095993494697714
2022-01-12,Asia,India,5432019,1754,447370,427,12263024,33959,0.41539343,407.8466886,44390090,230096,60132389,99816,3771,1.842043191,43.90400111,1320355903,349.7621268,23.28584803,17.57611204,3.297358186,5821.361903,7.728341711,230.7778022,3.681992404,0.08235795935176221,0.2434435575826682,0.00017426816472528015
2020-07-26,Europe,France,4352892,463,35851,696,55830843,53072,0.186580039,406.9773919,30443721,20894168,38530572,70274,5904,2.434144486,95.156842,580815500,272.7415701,46.72396505,22.00480055,18.62567228,13533.00815,39.24984481,238.2601197,5.794869122,0.008236133586590248,1.5032397408207343,0.035973847116683354
2022-08-07,Europe,Canada,1702159,9158,122761,645,74738964,45588,0.102416718,424.3439634,61090257,41274525,44625519,97802,13918,1.012825655,22.13133181,1305971448,545.033555,32.12107934,10.12370231,9.004206744,11443.38783,36.39356009,380.226536,10.27512009,0.0721207595765143,0.07043022493994322,0.031604461998927254
